archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
tree,temperature,air@surface,Asia-UKHMXD,pages2k_Asia_024,1750.0,50.15,85.37,"Altai Mt., Ust Koksa Hill",https://www.ncdc.noaa.gov/paleo/study/4707,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-AJTMJT,pages2k_Asia_126,4100.0,40.2,72.58,KYRG008,https://www.ncdc.noaa.gov/paleo/study/15232,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,Eur-CoastofPortu.Abrantes.2011,pages2k_Eur_010,-80.0,41.1,-8.9,Coast of Portugal,https://doi.pangaea.de/10.1594/PANGAEA.784992,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,alkenone,N/A,degC,CE
lake sediment,temperature,air@surface,NAm-Basin_P,pages2k_NAm_3801,124.0,44.5,-70.1,Basin Pond,https://www.ncdc.noaa.gov/paleo/study/6221,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally July,pollen,N/A,degC,CE
coral,temperature,sea@surface,Ocean2kHR-IndianWAGrowthTantabiddiCooper2012,pages2k_LPD8bd4e07e,-6.0,-21.9,113.9667,"Tantabiddi reef, Ningaloo",http://data.aims.gov.au/metadataviewer/uuid/4f39c641-8450-4ea0-b2b6-4f3d582645f8,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,calcification rate,Porites sp.,percent,CE
glacier ice,temperature,air@condensationLevel,Ant-Vostok.Ekaykin.2014,pages2k_Ant_028,3488.0,-78.2785,104.8005,Vostok,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Mean annual values,d2H,N/A,permil,CE
tree,temperature,air@surface,NAm-cana170,pages2k_NAm_1468,2000.0,51.4,-117.3,"Athabasca, historisch",https://www.ncdc.noaa.gov/paleo/study/4320,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
borehole,temperature,ice@surface,Ant-LawDomeBoreholeReconstruction,pages2k_LPD7abab671,1370.0,-66.77,112.807,DSS,requested from AJO,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally annual,borehole,N/A,degC,CE
tree,temperature,air@surface,NAm-cana151,pages2k_NAm_1384,1700.0,49.9,-118.9,Big White,https://www.ncdc.noaa.gov/paleo/study/4090,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PICO,N/A,CE
tree,temperature,air@surface,Asia-MHGSTG,pages2k_Asia_226,3900.0,19.28,98.93,TH001,https://www.ncdc.noaa.gov/paleo/study/12644,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,SAm-CAN15.Neukom2014,pages2k_SAm_010,1300.0,-41.17,-71.92,Central Andes composite 15,https://www.ncdc.noaa.gov/paleo/study/16196,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally C_Andes_Cluster_15_Data_Signalfree_2; paleoData_units changed - was originally unitless; climateInterpretation_seasonality changed - was originally -5 -6 -7 -8 -9 -10 -11 -12 1 2 3 13,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-ESPPAK,pages2k_Asia_183,2000.0,35.17,75.5,ESPPAK,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
lake sediment,temperature,air@surface,Arc-Lamoureux1996,pages2k_Arc_020,1.5,82.83,-77.9,Lake C2,https://www.ncdc.noaa.gov/paleo/study/8662,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 6/7/2008; climateInterpretation_seasonality changed - was originally 6/7/2008,varve thickness,N/A,mm,CE
marine sediment,temperature,sea@surface,O2kLR-GreatBahamaBank.Lund.2006,pages2k_LPDefb3d2b0,-531.0,24.58,-79.26,Great Bahama Bank,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/richter2009/richter2009.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,foram Mg/Ca,N/A,degC,CE
tree,temperature,air@surface,Asia-JOTPIG,pages2k_Asia_199,2880.0,35.4,74.12,PAKI028,https://www.ncdc.noaa.gov/paleo/study/15323,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-HBMXJP,pages2k_Asia_059,3300.0,34.78,100.82,HBMXJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
borehole,temperature,ground@surface,Asia-SourthandMid.Demezhko.2007,pages2k_Asia_230,1900.0,55.0,59.5,Sourth and Middle Urals,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally mean annual,borehole,N/A,degC,CE
tree,temperature,air@surface,Asia-HXBURU,pages2k_Asia_074,3400.0,43.18,87.18,HXBURU,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-TDAXJP,pages2k_Asia_056,0.0,34.78,100.8,TDAXJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-wa104,pages2k_NAm_3556,1495.0,46.2,-121.5,Mount Adams Low,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa104.rwl,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,TSME,N/A,CE
lake sediment,temperature,air@600m,Arc-Cook2009,pages2k_Arc_004,106.0,81.35,-69.53,Lower Murray Lake,https://www.ncdc.noaa.gov/paleo/study/6195,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,sed accumulation,N/A,g.cm-2.a-1,CE
lake sediment,temperature,air@surface,Arc-Lake4.Rolland.2009,pages2k_Arc_052,100.0,65.1,-83.79,Lake 4,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,chironomid,N/A,degC,CE
tree,temperature,air@surface,Asia-MUSPIG,pages2k_Asia_207,3600.0,35.5,74.75,PAKI033,https://www.ncdc.noaa.gov/paleo/study/15330,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-KATKUW,pages2k_Asia_173,4000.0,29.52,82.03,NEPA025,https://www.ncdc.noaa.gov/paleo/study/3780,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-HSE,pages2k_Asia_090,4900.0,34.47,110.08,CHIN056,https://www.ncdc.noaa.gov/paleo/study/15138,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-IndianBaliCharles2003,pages2k_Ocean2kHR_006,-3.0,-8.2473,115.5757,Lombok,https://www.ncdc.noaa.gov/paleo/study/1903,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-BONKJT,pages2k_Asia_121,3720.0,40.17,72.58,KYRG002,https://www.ncdc.noaa.gov/paleo/study/10713,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-WL4,pages2k_Asia_098,3000.0,36.68,98.42,CHIN064,https://www.ncdc.noaa.gov/paleo/study/15156,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana157,pages2k_NAm_1420,915.0,65.0,-138.3,Twisted Tree Heartrot Hill,https://www.ncdc.noaa.gov/paleo/study/3615,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-SouthIceland.Sicre.2011,pages2k_O2kLR_047,-2630.0,57.45,-27.91,South Iceland/North Atlantic,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:12359,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"PRA1988: E. huxleyi culture-based calibration. No RMSE is reported in the original publication, so a RMSE was calculated by taking a regression off of the five culture T-UK37 datapoints reported in the publication.; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally MAMJJA",alkenone,N/A,degC,CE
marine sediment,temperature,sea@surface,O2kLR-LaurentianFan.Keigwin.2005,pages2k_O2kLR_030,-3975.0,43.48,-54.87,"Laurentian Fan, western subpolar North Atlantic",ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/keigwin2005,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"PRA&WAK1987: E. huxleyi culture-based UK37 calibration. No RMSE is reported in the original publication, so a RMSE was calculated by taking a regression off of the five culture T-UK37 datapoints reported in the publication.; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual",alkenone,N/A,degC,CE
tree,temperature,air@surface,Asia-ZSMDLS,pages2k_Asia_163,3700.0,48.13,100.27,MONG011,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-ak115,pages2k_NAm_448,100.0,65.2,-162.3,Seward Composite,https://www.ncdc.noaa.gov/paleo/study/13708,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
tree,temperature,air@surface,NAm-ak115,pages2k_NAm_460,100.0,65.2,-162.3,Seward Composite,https://www.ncdc.noaa.gov/paleo/study/13708,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCGL,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-CapeGhir.McGregor.2007,pages2k_LPD84ab67b9,-355.0,30.845,-10.0983,"Cape Ghir, NW Africa",http://doi.pangaea.de/10.1594/PANGAEA.603183?format=html,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,alkenone,N/A,degC,CE
tree,temperature,air@surface,Asia-DAOSIC,pages2k_Asia_040,2150.0,29.28,100.08,CHIN018,https://www.ncdc.noaa.gov/paleo/study/12599,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-MOR2JU,pages2k_Asia_203,3740.0,36.58,75.08,PAKI010,https://www.ncdc.noaa.gov/paleo/study/12783,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Arc-Fisher1983,pages2k_Arc_043,1800.0,75.33,-82.5,Devon Ice Cap,https://www.ncdc.noaa.gov/paleo/study/2437,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-CHDAND,pages2k_Asia_169,3400.0,27.7,86.28,NEPA014,https://www.ncdc.noaa.gov/paleo/study/3771,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificMadangTudhope2001,pages2k_Ocean2kHR_140,-2.2,-5.2167,145.8167,"Madang Lagoon, Papua New Guinea",https://www.ncdc.noaa.gov/paleo/study/1866,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally seasonal,d18O,N/A,permil,CE
marine sediment,temperature,sea@surface,O2kLR-GreatBahamabAtlantic0326aLund2006125MC,pages2k_LPD7c7e19c5,-694.0,24.765,-79.29,"Great Bahama bank, 125MC",ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/lund2006/lund2006.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,foram Mg/Ca,N/A,degC,CE
tree,temperature,air@surface,Asia-MQACJP,pages2k_Asia_078,2600.0,35.07,100.35,MQACJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-ak098,pages2k_NAm_412,815.0,55.3,-131.6,Deer Mountain,http://www.ncdc.noaa.gov/paleo/study/12445,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,TSME,N/A,CE
tree,temperature,air@surface,Asia-TERELJ,pages2k_Asia_166,3700.0,47.95,107.45,MONG004,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana449,pages2k_NAm_2260,2050.0,52.9,-118.0,Signal Mountain,https://www.ncdc.noaa.gov/paleo/study/16608,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-ak014,pages2k_NAm_172,10.0,58.1,-152.7,Settlement Point Afognak Island,https://www.ncdc.noaa.gov/paleo/study/3480,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCSI,N/A,CE
tree,temperature,air@surface,Asia-SODAPS,pages2k_Asia_155,2500.0,48.3,98.93,SODAPS,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
lake sediment,temperature,air@surface,NAm-Conroy_L,pages2k_NAm_3807,140.0,46.3,-67.9,Conroy Lake,https://www.ncdc.noaa.gov/paleo/study/6221,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally July,pollen,N/A,degC,CE
tree,temperature,air@surface,Arc-LenaRiver.MacDonald.1998,pages2k_Arc_023,180.0,70.67,125.87,Lena River,https://www.ncdc.noaa.gov/paleo/study/3902,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-TUCHLS,pages2k_Asia_159,2827.0,49.7,91.55,MONG007,https://www.ncdc.noaa.gov/paleo/study/4700,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticPuertoRicoKilbourne2008,pages2k_Ocean2kHR_100,-5.0,17.93,-67.0,"Turrumote Reef, Puerto Rico",ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/caribbean/turrumote2008.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally -12 -11 -10 -9 -8 -7 1 2 3 4 5 6; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,Montastraea faveolata,mmol/mol,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticPuertoRicoKilbourne2008,pages2k_Ocean2kHR_099,-5.0,17.93,-67.0,"Turrumote Reef, Puerto Rico",ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/caribbean/turrumote2008.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally -12 -11 -10 -9 -8 -7 1 2 3 4 5 6,d18O,Montastraea faveolata,permil,CE
tree,temperature,air@surface,Asia-HUASPI,pages2k_Asia_062,4050.0,34.48,110.08,CHIN004,https://www.ncdc.noaa.gov/paleo/study/5352,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana228,pages2k_NAm_1600,1980.0,49.4,-117.2,Ymir,https://www.ncdc.noaa.gov/paleo/study/5529,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
glacier ice,temperature,air@condensationLevel,Arc-Lomonosovfon.Divine.2013,pages2k_Arc_066,1250.0,78.8647,17.425,"Lomonosovfonna , Svalbard",https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; archiveType changed - was originally ice core,d18O,N/A,permil,CE
tree,temperature,air@surface,NAm-wa069,pages2k_NAm_3388,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,LALY,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-IndianMayotteZinke20082009,pages2k_Ocean2kHR_002,-3.0,-12.65,45.1,Mayotte,https://www.ncdc.noaa.gov/paleo/study/8606,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally bimonthly,d18O,Porites lutea,permil,CE
coral,temperature,sea@surface,Ocean2kHR-IndianMayotteZinke20082009,pages2k_Ocean2kHR_003,-3.0,-12.65,45.1,Mayotte,https://www.ncdc.noaa.gov/paleo/study/8606,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally bimonthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,Porites lutea,mmol/mol,CE
coral,temperature,sea@surface,Ocean2kHR-IndianMayotteZinke20082009,pages2k_Ocean2kHR_005,-3.0,-12.65,45.1,Mayotte,https://www.ncdc.noaa.gov/paleo/study/8606,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally d18Osw,d18O,Porites lutea,permil,CE
tree,temperature,air@surface,Asia-BIGELS,pages2k_Asia_141,1100.0,49.97,91.0,MONG017,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-ZMGLPS,pages2k_Asia_161,3010.0,48.25,97.4,MONG031,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-HEBQIN,pages2k_Asia_045,1750.0,34.73,100.78,HEBQIN,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-GRAKJT,pages2k_Asia_123,4200.0,40.17,72.58,KYRG004,https://www.ncdc.noaa.gov/paleo/study/12763,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-XJTCJT,pages2k_Asia_129,4400.0,39.83,71.5,KYRG011,https://www.ncdc.noaa.gov/paleo/study/15236,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Ant-SiteDML05.Graf.2000,pages2k_Ant_007,2892.0,-75.0,-0.01,Site DML05,https://doi.pangaea.de/10.1594/PANGAEA.104881,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core,d18O,N/A,permil,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticBermudaKuhnert2002,pages2k_Ocean2kHR_102,-11.0,32.47,-64.7,"North East Breakers, Bermuda","http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:2924806122352392::::P1_STUDY_ID:1872,http://doi.pangaea.de/10.1594/PANGAEA.69271",PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,Diploria strigosa,permil,CE
tree,temperature,air@surface,NAm-ca606,pages2k_NAm_796,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PIAL,N/A,CE
tree,temperature,air@surface,NAm-cana321,pages2k_NAm_1816,500.0,69.5,-127.8,Eagle Fecal/Ptarmigan Merge,https://www.ncdc.noaa.gov/paleo/study/12577,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCGL,N/A,CE
tree,temperature,air@surface,NAm-cana225,pages2k_NAm_1576,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-cana225,pages2k_NAm_1588,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificClippertonLinsley2000,pages2k_Ocean2kHR_169,-8.2,10.2773,-109.2131,Clipperton Atoll,http://www.ncdc.noaa.gov/paleo/metadata/noaa-coral-1846.html,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,Porites lobata,permil,CE
tree,temperature,air@surface,Asia-NLTPCS,pages2k_Asia_209,3900.0,36.15,74.18,PAKI036,https://www.ncdc.noaa.gov/paleo/study/15333,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-KHOVLS,pages2k_Asia_150,4400.0,48.7,88.8,MONG025,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-MSR,pages2k_Asia_112,3700.0,44.35,142.18,JAPA013,https://www.ncdc.noaa.gov/paleo/study/15208,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Asia-Puruogangri.Thompson.2006,pages2k_Asia_305,6070.0,33.9167,89.0833,Puruogangri,https://www.ncdc.noaa.gov/paleo/study/11929,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally ice core,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-CHP3JU,pages2k_Asia_196,3330.0,36.33,74.03,PAKI007,https://www.ncdc.noaa.gov/paleo/study/12768,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-IndianKenyaNakamura2009,pages2k_Ocean2kHR_012,-4.4,-3.2,40.1,Malindi,https://www.ncdc.noaa.gov/paleo/study/12994,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-HBHXJP,pages2k_Asia_060,2100.0,34.78,100.82,HBHXJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-ak001,pages2k_NAm_064,275.0,60.4,-147.8,Herring Alpine,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:3264,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,TSHE,N/A,CE
tree,temperature,air@surface,Asia-22DLT,pages2k_Asia_083,2900.0,27.88,98.4,CHIN041,https://www.ncdc.noaa.gov/paleo/study/14910,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-HOCKJT,pages2k_Asia_124,3950.0,40.17,72.58,KYRG005,https://www.ncdc.noaa.gov/paleo/study/12764,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
lake sediment,temperature,air@surface,Arc-Ojala2005,pages2k_Arc_025,103.7,61.81,24.68,Lake Nataujärvi,https://www.ncdc.noaa.gov/paleo/study/8660,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 3/4/2005; climateInterpretation_seasonality changed - was originally 3/4/2005,varve property,N/A,dark_sum,CE
tree,temperature,air@surface,Eur-Lotschental.Buentgen.2006,pages2k_Eur_018,1700.0,46.4,7.8,Lötschental,http://www.ncdc.noaa.gov/paleo/study/1003401,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,N/A,N/A,CE
tree,temperature,air@surface,Asia-HSS,pages2k_Asia_091,4900.0,34.47,110.08,CHIN057,https://www.ncdc.noaa.gov/paleo/study/15149,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-wa061,pages2k_NAm_3376,2100.0,48.3,-120.3,Scatter Lake,https://www.ncdc.noaa.gov/paleo/study/3330,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,LALY,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-OkinawaTrough.Wu.2012,pages2k_O2kLR_165,-1274.0,24.8,122.5,Okinawa Trough (ODP Hole 195-1202B),http://doi.pangaea.de/10.1594/PANGAEA.803648?format=html,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),KIM2010: SST=(68.4*TEX86H)+38.6; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,TEX86,N/A,degC,CE
